FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_ontem_hoje_ref.b3b1e05b-01bc-334b-a547-6f9ca9f4f5e5,-59.012,-19.287,2019-09-19T17:35:00,AQUA_M-T,Chiquitos,Santa Cruz,Bolivia,POINT (-19.287 -59.012)
focos_ams_ontem_hoje_ref.b3c10c70-9cba-3a95-8f5f-3bcb9bec715b,-44.866,-5.579,2019-09-20T16:45:00,AQUA_M-T,TUNTUM,MARANHÃO,Brasil,POINT (-5.579 -44.866)
focos_ams_ontem_hoje_ref.b3c459f7-e16e-32da-96ef-7f1a6e94a537,-58.049,-2.943,2019-09-20T16:45:00,AQUA_M-T,URUCURITUBA,AMAZONAS,Brasil,POINT (-2.943 -58.049)
focos_ams_ontem_hoje_ref.b3c7890f-c450-3291-8d10-ba235b78bdfc,-44.901,-14.286,2019-09-20T16:40:00,AQUA_M-T,COCOS,BAHIA,Brasil,POINT (-14.286 -44.901)
focos_ams_ontem_hoje_ref.b3cb0fc7-af78-357b-a738-c982b14d9ff4,-59.564,-16.867,2019-09-19T17:35:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.867 -59.564)
focos_ams_ontem_hoje_ref.b3ce8326-7151-3954-aacd-ab65fa51b93d,-52.076,-5.503,2019-09-20T16:45:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,POINT (-5.503 -52.076)
focos_ams_ontem_hoje_ref.b3cf1f4c-bce6-39ee-9c16-811d227cd530,-62.965,-18.322,2019-09-19T17:35:00,AQUA_M-T,Cordillera,Santa Cruz,Bolivia,POINT (-18.322 -62.965)
focos_ams_ontem_hoje_ref.b3d66295-b13e-3f1a-8713-0a5492cd0e93,-68.694,-10.364,2019-09-20T18:20:00,AQUA_M-T,XAPURI,ACRE,Brasil,POINT (-10.364 -68.694)
focos_ams_ontem_hoje_ref.b3d8e38b-716a-3443-9820-cb458bbe7403,-47.532,-10.686,2019-09-20T16:45:00,AQUA_M-T,PONTE ALTA DO TOCANTINS,TOCANTINS,Brasil,POINT (-10.686 -47.532)
focos_ams_ontem_hoje_ref.b3ef7bc8-1cbd-3b55-8b48-7c6fd5af4798,-41.718,-2.906,2019-09-19T16:00:00,AQUA_M-T,PARNAÍBA,PIAUÍ,Brasil,POINT (-2.906 -41.718)
focos_ams_ontem_hoje_ref.b3f3c857-51bb-364e-ad00-c2940f9b8250,-64.712,-9.762,2019-09-20T18:20:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.762 -64.712)
focos_ams_ontem_hoje_ref.b40bfda1-edb1-3d2f-8f9c-414e11a0ff1e,-43.045,-18.383,2019-09-20T16:40:00,AQUA_M-T,RIO VERMELHO,MINAS GERAIS,Brasil,POINT (-18.383 -43.045)
focos_ams_ontem_hoje_ref.b412dfd1-0019-35cb-9675-777eb2f305d1,-53.931,-11.285,2019-09-19T17:40:00,AQUA_M-T,UNIÃO DO SUL,MATO GROSSO,Brasil,POINT (-11.285 -53.931)
focos_ams_ontem_hoje_ref.b4191a35-2a55-3da9-bba8-18dd9b53c04f,-60.755,-28.795,2019-09-20T18:15:00,AQUA_M-T,Vera,Santa Fe,Argentina,POINT (-28.795 -60.755)
focos_ams_ontem_hoje_ref.b42744ff-2c8c-3839-8fcc-9e4f175abdf8,-68.864,-9.754,2019-09-20T18:20:00,AQUA_M-T,SENA MADUREIRA,ACRE,Brasil,POINT (-9.754 -68.864)
focos_ams_ontem_hoje_ref.b42dc1ad-efd4-3437-a2bf-0c8e935bc868,-42.758,-9.618,2019-09-20T16:45:00,AQUA_M-T,CAMPO ALEGRE DE LOURDES,BAHIA,Brasil,POINT (-9.618 -42.758)
focos_ams_ontem_hoje_ref.b4320198-f537-3e3f-89ca-65d8e0ffd1fb,-49.073,-4.048,2019-09-20T16:45:00,AQUA_M-T,GOIANÉSIA DO PARÁ,PARÁ,Brasil,POINT (-4.048 -49.073)
focos_ams_ontem_hoje_ref.b43b10b9-8ba9-3442-a84e-be58739e3ae6,-69.669,-10.848,2019-09-20T18:20:00,AQUA_M-T,ASSIS BRASIL,ACRE,Brasil,POINT (-10.848 -69.669)
focos_ams_ontem_hoje_ref.b43ded61-7962-3a02-ab6e-6a9054c6d14d,-64.811,-14.821,2019-09-20T18:20:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.821 -64.811)
focos_ams_ontem_hoje_ref.b4461582-275b-3592-985e-a2f318977c63,-49.719,-18.056,2019-09-19T17:35:00,AQUA_M-T,GOIATUBA,GOIÁS,Brasil,POINT (-18.056 -49.719)
focos_ams_ontem_hoje_ref.b44d0d45-53ff-337f-bf96-8f5f8cc64943,-44.845,-14.204,2019-09-20T16:40:00,AQUA_M-T,COCOS,BAHIA,Brasil,POINT (-14.204 -44.845)
focos_ams_ontem_hoje_ref.b44e0602-69cd-3eb7-bf99-9e46cbdfee2a,-58.603,-19.689,2019-09-19T17:35:00,AQUA_M-T,Fuerte Olimpo,Alto Paraguay,Paraguay,POINT (-19.689 -58.603)
focos_ams_ontem_hoje_ref.b44e735b-54c2-3e85-9a7a-fb3eaabe603e,-63.949,-8.024,2019-09-19T17:40:00,AQUA_M-T,CANUTAMA,AMAZONAS,Brasil,POINT (-8.024 -63.949)
focos_ams_ontem_hoje_ref.b45bb087-b3ec-31ea-b387-4dc20615584f,-42.541,-7.135,2019-09-20T16:45:00,AQUA_M-T,SÃO FRANCISCO DO PIAUÍ,PIAUÍ,Brasil,POINT (-7.135 -42.541)
focos_ams_ontem_hoje_ref.b45cf43e-b7ce-3a86-90bc-63007f251dd2,-49.064,-16.488,2019-09-19T17:35:00,AQUA_M-T,GOIANÁPOLIS,GOIÁS,Brasil,POINT (-16.488 -49.064)
focos_ams_ontem_hoje_ref.b4694589-2ca4-31ef-9a58-83902152ce2d,-56.563,-15.969,2019-09-19T17:35:00,AQUA_M-T,POCONÉ,MATO GROSSO,Brasil,POINT (-15.969 -56.563)
focos_ams_ontem_hoje_ref.b46bf6f8-89aa-3681-acac-d859be1b2afa,-68.674,-32.943,2019-09-20T18:15:00,AQUA_M-T,Maipú,Mendoza,Argentina,POINT (-32.943 -68.674)
focos_ams_ontem_hoje_ref.b49934ec-243c-318b-87a9-8dbfe9daf169,-68.906,-8.799,2019-09-19T17:40:00,AQUA_M-T,BOCA DO ACRE,AMAZONAS,Brasil,POINT (-8.799 -68.906)
focos_ams_ontem_hoje_ref.b4a75ed8-9110-3dbf-9ad2-265cc221671b,-45.001,-5.865,2019-09-20T16:45:00,AQUA_M-T,FERNANDO FALCÃO,MARANHÃO,Brasil,POINT (-5.865 -45.001)
focos_ams_ontem_hoje_ref.b4ae0509-c39d-3bf5-8663-1da570110a3f,-45.654,-5.442,2019-09-20T16:45:00,AQUA_M-T,JENIPAPO DOS VIEIRAS,MARANHÃO,Brasil,POINT (-5.442 -45.654)
focos_ams_ontem_hoje_ref.b4b64eec-ea93-3ecd-a233-f08da7e35248,-63.961,-8.026,2019-09-19T17:40:00,AQUA_M-T,CANUTAMA,AMAZONAS,Brasil,POINT (-8.026 -63.961)
focos_ams_ontem_hoje_ref.b4bea5c1-5c5d-3bee-abb1-211446b93d58,-50.049,-18.301,2019-09-19T17:35:00,AQUA_M-T,BOM JESUS DE GOIÁS,GOIÁS,Brasil,POINT (-18.301 -50.049)
focos_ams_ontem_hoje_ref.b4ddbc46-a141-3351-a615-1f9883923c4f,-50.025,-18.268,2019-09-19T17:35:00,AQUA_M-T,BOM JESUS DE GOIÁS,GOIÁS,Brasil,POINT (-18.268 -50.025)
focos_ams_ontem_hoje_ref.b4f11941-dd7a-30f3-a129-e31664dd81f5,-65.923,-14.849,2019-09-19T17:40:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-14.849 -65.923)
focos_ams_ontem_hoje_ref.b4f9c65d-7861-3d35-9574-50908cb76a98,-53.883,-15.534,2019-09-19T17:35:00,AQUA_M-T,GENERAL CARNEIRO,MATO GROSSO,Brasil,POINT (-15.534 -53.883)
focos_ams_ontem_hoje_ref.b4fb4b5e-2331-3867-bf73-5d3f07eb38c7,-49.229,-13.441,2019-09-19T17:40:00,AQUA_M-T,PORANGATU,GOIÁS,Brasil,POINT (-13.441 -49.229)
focos_ams_ontem_hoje_ref.b4feaf7a-5272-3d3b-bc6d-f1908e02cf44,-43.54,-17.73,2019-09-20T16:40:00,AQUA_M-T,DIAMANTINA,MINAS GERAIS,Brasil,POINT (-17.73 -43.54)
focos_ams_ontem_hoje_ref.b4fec746-fad9-3992-bb80-3724fbdf5b9e,-40.651,-19.98,2019-09-20T16:40:00,AQUA_M-T,SANTA MARIA DE JETIBÁ,ESPÍRITO SANTO,Brasil,POINT (-19.98 -40.651)
focos_ams_ontem_hoje_ref.b50b139c-3fdf-3fb6-b4b2-3a8c891ae65c,-50.783,-17.93,2019-09-19T17:35:00,AQUA_M-T,RIO VERDE,GOIÁS,Brasil,POINT (-17.93 -50.783)
focos_ams_ontem_hoje_ref.b51c2446-4ede-38a4-8f00-326b8a0357df,-45.538,-8.959,2019-09-20T16:45:00,AQUA_M-T,SANTA FILOMENA,PIAUÍ,Brasil,POINT (-8.959 -45.538)
focos_ams_ontem_hoje_ref.b51f019c-f14e-30d7-b727-68ff058ddd80,-64.966,-15.376,2019-09-19T17:40:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.376 -64.966)
focos_ams_ontem_hoje_ref.b53b6438-2f01-3884-bbab-11cfa0384b80,-70.406,-12.803,2019-09-20T18:20:00,AQUA_M-T,Manu,Madre de Dios,Peru,POINT (-12.803 -70.406)
focos_ams_ontem_hoje_ref.b54e8952-6c81-3ea2-8520-5419d1bf8c0a,-50.463,-18.086,2019-09-20T16:40:00,AQUA_M-T,RIO VERDE,GOIÁS,Brasil,POINT (-18.086 -50.463)
focos_ams_ontem_hoje_ref.b57950ec-3d07-38d8-b5df-c7aa50df028c,-65.518,-11.059,2019-09-20T18:20:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-11.059 -65.518)
focos_ams_ontem_hoje_ref.b57a0873-c1ef-32e5-afa9-01c7d2ca6edc,-69.645,-15.968,2019-09-20T18:20:00,AQUA_M-T,Puno,Puno,Peru,POINT (-15.968 -69.645)
focos_ams_ontem_hoje_ref.b57b2f3d-1089-34f3-871c-e5a6d0163ffd,-61.798,-26.099,2019-09-19T17:35:00,AQUA_M-T,Copo,Santiago del Estero,Argentina,POINT (-26.099 -61.798)
focos_ams_ontem_hoje_ref.b57dd4c9-167a-3d97-a456-dec3f263cede,-43.781,-20.001,2019-09-20T16:40:00,AQUA_M-T,RAPOSOS,MINAS GERAIS,Brasil,POINT (-20.001 -43.781)
focos_ams_ontem_hoje_ref.b58051a3-049d-3b1e-844d-5022efdfb266,-45.47,-5.702,2019-09-20T16:45:00,AQUA_M-T,BARRA DO CORDA,MARANHÃO,Brasil,POINT (-5.702 -45.47)
focos_ams_ontem_hoje_ref.b5898254-de9d-3070-8f3d-0f3daa47d81b,-50.234,-15.207,2019-09-19T17:35:00,AQUA_M-T,ARAGUAPAZ,GOIÁS,Brasil,POINT (-15.207 -50.234)
focos_ams_ontem_hoje_ref.b595f856-10a5-341e-9796-dfc261a1082c,-59.166,-25.779,2019-09-20T18:20:00,AQUA_M-T,Pirané,Formosa,Argentina,POINT (-25.779 -59.166)
focos_ams_ontem_hoje_ref.b5a8f67b-c8db-365c-bd9f-f7b5b8fbdddb,-59.011,-19.269,2019-09-19T17:35:00,AQUA_M-T,Chiquitos,Santa Cruz,Bolivia,POINT (-19.269 -59.011)
focos_ams_ontem_hoje_ref.b5b25502-d89f-325e-b882-1f162d84786d,-40.403,-7.683,2019-09-20T16:45:00,AQUA_M-T,ARARIPINA,PERNAMBUCO,Brasil,POINT (-7.683 -40.403)
focos_ams_ontem_hoje_ref.b5c3df02-4480-3598-8b78-66f866edbebe,-44.062,-19.848,2019-09-20T16:40:00,AQUA_M-T,CONTAGEM,MINAS GERAIS,Brasil,POINT (-19.848 -44.062)
focos_ams_ontem_hoje_ref.b5d2d796-34a9-3a17-84a7-9d9fdb0876e7,-57.743,-9.439,2019-09-19T17:40:00,AQUA_M-T,APIACÁS,MATO GROSSO,Brasil,POINT (-9.439 -57.743)
focos_ams_ontem_hoje_ref.b5d3942b-d06a-3a15-b41e-6965830f9e87,-68.333,-11.385,2019-09-20T18:20:00,AQUA_M-T,Manuripi,Pando,Bolivia,POINT (-11.385 -68.333)
focos_ams_ontem_hoje_ref.b5d74d9d-e818-34d8-941a-0a9c4e63ae85,-44.88,-5.755,2019-09-20T16:45:00,AQUA_M-T,TUNTUM,MARANHÃO,Brasil,POINT (-5.755 -44.88)
focos_ams_ontem_hoje_ref.b5dd7e8f-608b-3216-b619-c563f23fba47,-58.328,-24.093,2019-09-19T17:35:00,AQUA_M-T,Villa Hayes,Presidente Hayes,Paraguay,POINT (-24.093 -58.328)
focos_ams_ontem_hoje_ref.b5df3c2e-24bc-33bf-87d0-fb8d163dc6c5,-50.512,-17.895,2019-09-19T17:35:00,AQUA_M-T,SANTA HELENA DE GOIÁS,GOIÁS,Brasil,POINT (-17.895 -50.512)
focos_ams_ontem_hoje_ref.b5eb7bfb-2d52-3d92-8f80-4cd2f14e5093,-56.638,-28.335,2019-09-20T18:15:00,AQUA_M-T,San Martín,Corrientes,Argentina,POINT (-28.335 -56.638)
focos_ams_ontem_hoje_ref.b5f0fabb-dbbe-39eb-8dc3-a010b337f873,-45.388,-12.87,2019-09-19T16:00:00,AQUA_M-T,SÃO DESIDÉRIO,BAHIA,Brasil,POINT (-12.87 -45.388)
focos_ams_ontem_hoje_ref.b5f4bed7-5f18-3eeb-b23a-3327c6aff047,-43.809,-21.438,2019-09-20T16:40:00,AQUA_M-T,ANTÔNIO CARLOS,MINAS GERAIS,Brasil,POINT (-21.438 -43.809)
focos_ams_ontem_hoje_ref.b5f62a4d-7e5c-354a-85ff-c19ec91d0ad8,-67.865,-15.413,2019-09-20T18:20:00,AQUA_M-T,Larecaja,La Paz,Bolivia,POINT (-15.413 -67.865)
focos_ams_ontem_hoje_ref.b6137610-00e8-34c0-a491-8bcfc3b71b35,-45.433,-7.978,2019-09-20T16:45:00,AQUA_M-T,RIBEIRO GONÇALVES,PIAUÍ,Brasil,POINT (-7.978 -45.433)
focos_ams_ontem_hoje_ref.b6187412-e786-37c2-b552-fa3b47b3a78d,-65.352,-11.518,2019-09-19T17:40:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-11.518 -65.352)
focos_ams_ontem_hoje_ref.b6203c47-91ab-3aa6-8d5f-36aa5861e7be,-57.503,-19.855,2019-09-19T17:35:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.855 -57.503)
focos_ams_ontem_hoje_ref.b62e2236-663b-31b2-bdbb-4ee348a5cef7,-55.279,-6.999,2019-09-19T17:40:00,AQUA_M-T,NOVO PROGRESSO,PARÁ,Brasil,POINT (-6.999 -55.279)
focos_ams_ontem_hoje_ref.b639fb4d-aff7-3d0b-8f01-ab0078ffeaf2,-43.535,-4.83,2019-09-20T16:45:00,AQUA_M-T,CAXIAS,MARANHÃO,Brasil,POINT (-4.83 -43.535)
focos_ams_ontem_hoje_ref.b63aa544-93a0-32b0-af28-505ae10acec5,-60.69,-7.171,2019-09-19T17:40:00,AQUA_M-T,NOVO ARIPUANÃ,AMAZONAS,Brasil,POINT (-7.171 -60.69)
focos_ams_ontem_hoje_ref.b63c48b6-bb12-370a-8d51-af3be477afbb,-63.989,-26.344,2019-09-20T18:20:00,AQUA_M-T,Pellegrini,Santiago del Estero,Argentina,POINT (-26.344 -63.989)
focos_ams_ontem_hoje_ref.b6649e4b-4d40-382e-acb0-a950f004cfb0,-51.136,-13.58,2019-09-19T17:40:00,AQUA_M-T,COCALINHO,MATO GROSSO,Brasil,POINT (-13.58 -51.136)
focos_ams_ontem_hoje_ref.b66bb37b-6929-39fa-9769-d18be38b9960,-48.177,-15.16,2019-09-19T17:35:00,AQUA_M-T,PADRE BERNARDO,GOIÁS,Brasil,POINT (-15.16 -48.177)
focos_ams_ontem_hoje_ref.b66de023-ad47-3ca5-8c41-a596fa59b045,-50.142,-10.922,2019-09-20T16:45:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,POINT (-10.922 -50.142)
focos_ams_ontem_hoje_ref.b671ffcc-cf9a-32b9-a182-942330b802ab,-44.9,-5.588,2019-09-20T16:45:00,AQUA_M-T,TUNTUM,MARANHÃO,Brasil,POINT (-5.588 -44.9)
focos_ams_ontem_hoje_ref.b6736009-e06d-3c30-a8c1-b94c27a8c208,-50.395,-11.079,2019-09-20T16:45:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,POINT (-11.079 -50.395)
focos_ams_ontem_hoje_ref.b6870208-9962-3322-b5a6-914604cbc923,-43.358,-5.935,2019-09-19T16:00:00,AQUA_M-T,LAGOA DO MATO,MARANHÃO,Brasil,POINT (-5.935 -43.358)
focos_ams_ontem_hoje_ref.b6949015-01fb-37e6-a887-2cc361401c50,-50.237,-20.605,2019-09-19T17:35:00,AQUA_M-T,MAGDA,SÃO PAULO,Brasil,POINT (-20.605 -50.237)
focos_ams_ontem_hoje_ref.b698319b-8da8-38c9-b566-53a726ac5b8a,-43.171,-3.278,2019-09-20T16:45:00,AQUA_M-T,URBANO SANTOS,MARANHÃO,Brasil,POINT (-3.278 -43.171)
focos_ams_ontem_hoje_ref.b698fb6d-252a-3494-a9f9-3d351d2ad75b,-56.849,-3.78,2019-09-20T16:45:00,AQUA_M-T,AVEIRO,PARÁ,Brasil,POINT (-3.78 -56.849)
focos_ams_ontem_hoje_ref.b6a519be-005e-315e-b847-c57f70ba32e3,-64.288,-15.643,2019-09-19T17:40:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.643 -64.288)
focos_ams_ontem_hoje_ref.b6a7e70f-8616-3b70-b586-94816ab99022,-56.708,-22.314,2019-09-19T17:35:00,AQUA_M-T,Bella Vista,Amambay,Paraguay,POINT (-22.314 -56.708)
focos_ams_ontem_hoje_ref.b6a8902c-9bd8-3c52-8e07-76eac735e4da,-50.243,-20.61,2019-09-19T17:35:00,AQUA_M-T,MAGDA,SÃO PAULO,Brasil,POINT (-20.61 -50.243)
focos_ams_ontem_hoje_ref.b6bb53f4-6db4-390c-9c70-37a1ec7ee1a4,-44.902,-14.277,2019-09-20T16:40:00,AQUA_M-T,COCOS,BAHIA,Brasil,POINT (-14.277 -44.902)
focos_ams_ontem_hoje_ref.b6cb15e0-7f78-35a4-8d24-7a0dc32d3249,-60.396,-27.456,2019-09-19T17:35:00,AQUA_M-T,San Lorenzo,Chaco,Argentina,POINT (-27.456 -60.396)
focos_ams_ontem_hoje_ref.b6cc630d-0b5f-3338-8de3-5c78c9281fcf,-67.837,-9.171,2019-09-20T18:20:00,AQUA_M-T,BOCA DO ACRE,AMAZONAS,Brasil,POINT (-9.171 -67.837)
focos_ams_ontem_hoje_ref.b6ce5f82-83b2-3999-9daf-86cf153f8fbb,-68.266,-10.49,2019-09-19T17:40:00,AQUA_M-T,XAPURI,ACRE,Brasil,POINT (-10.49 -68.266)
focos_ams_ontem_hoje_ref.b6d019e9-51fa-374b-85ec-a0bdff444eac,-66.255,-14.522,2019-09-20T18:20:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-14.522 -66.255)
focos_ams_ontem_hoje_ref.b6d3c369-640a-3b52-9d2d-2c1e6fc4c4c4,-45.968,-16.615,2019-09-20T16:40:00,AQUA_M-T,SANTA FÉ DE MINAS,MINAS GERAIS,Brasil,POINT (-16.615 -45.968)
focos_ams_ontem_hoje_ref.b6d45733-5094-3c61-bd17-097902e6932a,-56.627,-9.86,2019-09-20T16:45:00,AQUA_M-T,PARANAÍTA,MATO GROSSO,Brasil,POINT (-9.86 -56.627)
focos_ams_ontem_hoje_ref.b6d60bb4-4a1d-35b5-9ce5-1498cefd10b0,-40.489,-14.608,2019-09-20T16:40:00,AQUA_M-T,PLANALTO,BAHIA,Brasil,POINT (-14.608 -40.489)
focos_ams_ontem_hoje_ref.b6dd0e9d-d6e3-3492-8302-fbbe5cecf5b8,-66.191,-10.878,2019-09-19T17:40:00,AQUA_M-T,Manuripi,Pando,Bolivia,POINT (-10.878 -66.191)
focos_ams_ontem_hoje_ref.b6e4550e-0755-38b3-a52b-19531a2e3e7d,-63.327,-13.801,2019-09-19T17:40:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.801 -63.327)
focos_ams_ontem_hoje_ref.b6e6e448-f0da-30b4-bd5d-66d30f743b55,-63.298,-13.292,2019-09-19T17:40:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.292 -63.298)
focos_ams_ontem_hoje_ref.b6f20443-37a9-30c6-9628-a7c5885fc249,-69.232,-11.979,2019-09-20T18:20:00,AQUA_M-T,Tambopata,Madre de Dios,Peru,POINT (-11.979 -69.232)
focos_ams_ontem_hoje_ref.b6f6d3e0-7f74-3d12-94da-5c37ddb3cb5c,-67.078,-7.697,2019-09-19T17:40:00,AQUA_M-T,PAUINI,AMAZONAS,Brasil,POINT (-7.697 -67.078)
focos_ams_ontem_hoje_ref.b7087635-69b8-3ced-be05-33661e0a2824,-42.69,-22.294,2019-09-19T15:55:00,AQUA_M-T,NOVA FRIBURGO,RIO DE JANEIRO,Brasil,POINT (-22.294 -42.69)
focos_ams_ontem_hoje_ref.b71a38c8-2c6f-3d44-af8e-6f22c79f57fd,-50.137,-5.791,2019-09-20T16:45:00,AQUA_M-T,MARABÁ,PARÁ,Brasil,POINT (-5.791 -50.137)
focos_ams_ontem_hoje_ref.b7220fd2-c9b6-3da9-9d6d-773945065880,-57.483,-20.265,2019-09-19T17:35:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-20.265 -57.483)
focos_ams_ontem_hoje_ref.b72d969a-af9e-3055-88f3-828cfc7d70a1,-41.082,-7.878,2019-09-19T16:00:00,AQUA_M-T,JACOBINA DO PIAUÍ,PIAUÍ,Brasil,POINT (-7.878 -41.082)
focos_ams_ontem_hoje_ref.b7369a3e-f49f-3d1b-bc30-8bf17f8afc7d,-65.874,-16.467,2019-09-19T17:40:00,AQUA_M-T,Moxos,El Beni,Bolivia,POINT (-16.467 -65.874)
focos_ams_ontem_hoje_ref.b750a12b-43d3-3b08-bbc9-9bcf2c33b521,-67.145,-14.364,2019-09-20T18:20:00,AQUA_M-T,José Ballivián,El Beni,Bolivia,POINT (-14.364 -67.145)
focos_ams_ontem_hoje_ref.b7570fac-aaf2-3091-809a-01a7c183902a,-65.064,-11.201,2019-09-19T17:40:00,AQUA_M-T,GUAJARÁ-MIRIM,RONDÔNIA,Brasil,POINT (-11.201 -65.064)
focos_ams_ontem_hoje_ref.b764a52f-5139-3b09-adc3-2eef0cdc1ab3,-46.05,-9.338,2019-09-20T16:45:00,AQUA_M-T,ALTO PARNAÍBA,MARANHÃO,Brasil,POINT (-9.338 -46.05)
focos_ams_ontem_hoje_ref.b77815bd-2658-33eb-ba31-499e02ea8f17,-72.033,-9.255,2019-09-20T18:25:00,AQUA_M-T,JORDÃO,ACRE,Brasil,POINT (-9.255 -72.033)
focos_ams_ontem_hoje_ref.b781d05a-5a33-38c2-964e-552074cb8406,-65.315,-14.376,2019-09-19T17:40:00,AQUA_M-T,Moxos,El Beni,Bolivia,POINT (-14.376 -65.315)
focos_ams_ontem_hoje_ref.b782bc75-3f48-3ed3-8065-5e32be04c4a7,-56.407,-19.746,2019-09-19T17:35:00,AQUA_M-T,AQUIDAUANA,MATO GROSSO DO SUL,Brasil,POINT (-19.746 -56.407)
focos_ams_ontem_hoje_ref.b78bbb02-3dd4-34ed-9358-4a68de89a99a,-46.241,-8.731,2019-09-20T16:45:00,AQUA_M-T,TASSO FRAGOSO,MARANHÃO,Brasil,POINT (-8.731 -46.241)
focos_ams_ontem_hoje_ref.b7a43426-9ffa-39d2-b48e-20bc377cda48,-65.291,-16.664,2019-09-20T18:20:00,AQUA_M-T,Chapare,Cochabamba,Bolivia,POINT (-16.664 -65.291)
focos_ams_ontem_hoje_ref.b7ad8212-01cc-3428-9567-a936aa361d07,-48.783,-15.093,2019-09-19T17:35:00,AQUA_M-T,VILA PROPÍCIO,GOIÁS,Brasil,POINT (-15.093 -48.783)
focos_ams_ontem_hoje_ref.b7ad99c3-2eae-38e0-b25a-d20dba3dc421,-56.04,-16.372,2019-09-19T17:35:00,AQUA_M-T,BARÃO DE MELGAÇO,MATO GROSSO,Brasil,POINT (-16.372 -56.04)
focos_ams_ontem_hoje_ref.b7c5d9ba-debb-34a5-822d-db76516d1845,-50.971,-14.929,2019-09-19T17:35:00,AQUA_M-T,ARUANÃ,GOIÁS,Brasil,POINT (-14.929 -50.971)
focos_ams_ontem_hoje_ref.b7c6efe1-9c59-3108-88bd-4f85480994e9,-60.898,-9.362,2019-09-19T17:40:00,AQUA_M-T,COLNIZA,MATO GROSSO,Brasil,POINT (-9.362 -60.898)
focos_ams_ontem_hoje_ref.b7cdbc7b-c614-358a-8fa1-575da9cd1481,-59.301,-9.565,2019-09-19T17:40:00,AQUA_M-T,COLNIZA,MATO GROSSO,Brasil,POINT (-9.565 -59.301)
focos_ams_ontem_hoje_ref.b7d76a8e-3cff-3055-ba3c-150a1b1488c6,-56.053,-16.364,2019-09-19T17:35:00,AQUA_M-T,BARÃO DE MELGAÇO,MATO GROSSO,Brasil,POINT (-16.364 -56.053)
focos_ams_ontem_hoje_ref.b7d8fd68-88ed-3f73-9852-89be77f7eab6,-57.268,-19.306,2019-09-19T17:35:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.306 -57.268)
focos_ams_ontem_hoje_ref.b7da9d39-cec7-39fe-b170-421a28794c69,-58.754,-18.066,2019-09-19T17:35:00,AQUA_M-T,Chiquitos,Santa Cruz,Bolivia,POINT (-18.066 -58.754)
focos_ams_ontem_hoje_ref.b7e226a6-c688-3054-bd83-0c4d24444517,-46.859,-8.69,2019-09-20T16:45:00,AQUA_M-T,BALSAS,MARANHÃO,Brasil,POINT (-8.69 -46.859)
focos_ams_ontem_hoje_ref.b7eec525-9d1d-3fb2-8a63-eb3d54a5d32c,-48.772,-15.121,2019-09-20T16:40:00,AQUA_M-T,VILA PROPÍCIO,GOIÁS,Brasil,POINT (-15.121 -48.772)
focos_ams_ontem_hoje_ref.b7ef55fc-7280-3c80-ae74-1dc849b6bfad,-61.122,-28.853,2019-09-19T17:35:00,AQUA_M-T,Nueve de Julio,Santa Fe,Argentina,POINT (-28.853 -61.122)
focos_ams_ontem_hoje_ref.b7f06da4-41cd-39ff-9735-dbd770346817,-64.098,-27.27,2019-09-19T17:35:00,AQUA_M-T,Banda,Santiago del Estero,Argentina,POINT (-27.27 -64.098)
focos_ams_ontem_hoje_ref.b7f57610-511b-366a-bb88-985a2562a426,-56.535,-16.847,2019-09-19T17:35:00,AQUA_M-T,BARÃO DE MELGAÇO,MATO GROSSO,Brasil,POINT (-16.847 -56.535)
focos_ams_ontem_hoje_ref.b800a7f6-4397-3316-9ebb-7eb9eb637aa9,-41.75,-3.004,2019-09-19T16:00:00,AQUA_M-T,PARNAÍBA,PIAUÍ,Brasil,POINT (-3.004 -41.75)
focos_ams_ontem_hoje_ref.b80642fb-67a1-3829-a73f-ec6693143460,-51.117,-12.401,2019-09-20T16:45:00,AQUA_M-T,NOVO SANTO ANTÔNIO,MATO GROSSO,Brasil,POINT (-12.401 -51.117)
